time_start,model,launch_place,regiune_standard,target_main,target,ora_lansarii,este_sezon_rece,este_noapte,distanta_front_km,scor_infrastructura,vreme_severa,atac
2025-04-27 05:48:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Millerovo and Hvardiiske, Crimea",Poltava oblast,Lviv oblast,Ukraine,5,1,1,194.74,7.0,0,0
2025-10-22 18:04:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Rivne oblast,Poltava oblast,Ukraine,18,0,0,5.0,8.3,0,1
2025-05-16 18:33:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Shatalovo and Hvardiiske, Crimea",Donetsk oblast,Lutsk oblast,Odesa oblast,18,1,0,93.12,9.0,1,1
2025-03-03 04:35:00,Shahed-136/131,"Kursk oblast and Oryol oblast and Hvardiiske, Crimea",Rivne oblast,Kremenchuk,Ukraine,4,1,1,281.24,8.8,0,0
2025-08-06 05:23:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo",Vinnytsia oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,5,1,1,260.62,8.0,1,1
2025-07-21 03:22:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo",Odesa oblast,front line,Ukraine,3,1,1,65.51,3.3,1,0
2025-12-05 18:06:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Chernivtsi oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Odesa oblast,18,0,0,5.0,5.9,0,0
2025-06-06 09:29:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Bryansk oblast and Shatalovo,Kyiv (Oblast),front line,Ukraine,9,1,0,150.64,4.7,0,0
2025-05-24 21:00:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea and Donetsk oblast",Cherkasy oblast,Kharkiv oblast and Poltava oblast,Ukraine,21,0,1,177.78,6.6,0,0
2025-05-06 00:29:00,Iskander-M/KN-23,Kursk oblast and Millerovo,Zhytomyr oblast,Poltava oblast,Odesa oblast,0,0,1,788.25,4.1,0,0
2025-08-21 06:06:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Ivano-Frankivsk oblast,Donetsk oblast,Ukraine,6,0,0,251.3,7.6,0,1
2025-10-29 16:25:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo,Mykolaiv oblast,front line,Ukraine,16,0,0,165.54,6.6,1,0
2025-09-09 13:52:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast",Khmelnytskyi oblast,Poltava oblast,Ukraine,13,0,0,558.13,2.5,1,0
2025-09-06 21:42:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Hvardiiske, Crimea",Zhytomyr oblast,Kharkiv oblast and Poltava oblast,Ukraine,21,1,1,147.92,5.6,1,1
2025-03-30 21:32:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Zhytomyr oblast,Donetsk oblast,Odesa oblast,21,1,1,228.44,5.1,0,0
2025-10-05 07:10:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Zaporizhzhia oblast, Prymorsk",Kirovohrad oblast,Kremenchuk,Ukraine,7,0,0,102.01,3.6,0,0
2025-02-07 08:23:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Millerovo",Volyn oblast,Dnipropetrovsk oblast,Ukraine,8,1,0,5.0,5.2,1,0
2025-03-30 00:34:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast",Kherson oblast,Lutsk oblast,Ukraine,0,1,1,5.0,6.1,1,0
2025-06-01 10:15:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Ternopil oblast,Kyiv,Ukraine,10,0,0,5.0,4.5,0,1
2025-03-25 22:35:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Sumy oblast,Kyiv,Ukraine,22,1,1,260.49,7.1,0,1
2025-06-26 04:10:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Kacha, Crimea",Kyiv (Oraș),Lviv oblast,Ukraine,4,0,1,376.81,5.9,0,1
2025-05-23 12:17:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Odesa oblast,Starokostiantyniv,Odesa oblast,12,1,0,185.68,4.7,0,1
2025-11-13 11:40:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Millerovo and Shatalovo,Donetsk oblast,front line,Ukraine,11,1,0,5.0,5.9,1,0
2025-06-17 08:08:00,Shahed-136/131,Primorsko-Akhtarsk and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Poltava oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Ukraine,8,1,0,187.18,1.3,0,0
2025-09-07 08:18:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Millerovo",Volyn oblast,front line,Ukraine,8,0,0,107.57,8.5,0,1
2025-06-05 19:55:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo",Volyn oblast,Donetsk oblast,Ukraine,19,0,0,5.0,6.6,0,0
2025-08-10 00:54:00,Iskander-M/KN-23,Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Sumy oblast,Poltava oblast,Odesa oblast,0,1,1,304.65,4.3,0,1
2025-08-15 10:34:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Ivano-Frankivsk oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,10,1,0,168.65,10.0,1,1
2025-05-23 03:12:00,Iskander-M/KN-23,Kursk oblast and Millerovo and Shatalovo,Chernivtsi oblast,Dnipropetrovsk oblast,Odesa oblast,3,0,1,5.0,7.4,1,1
2025-05-22 21:51:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast",Zakarpattia oblast,Kremenchuk,Ukraine,21,0,1,218.71,10.0,0,1
2025-07-19 10:03:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo",Zaporizhzhia oblast,Lviv oblast,Odesa oblast,10,0,0,5.0,5.5,1,1
2025-02-06 11:57:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Shatalovo,Kharkiv oblast,Kremenchuk,Ukraine,11,1,0,48.68,7.3,0,1
2025-06-26 06:49:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Shatalovo",Kyiv (Oraș),Lviv oblast,Ukraine,6,1,0,334.61,3.5,1,0
2025-02-22 20:29:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast,Lviv oblast,Dnipropetrovsk oblast,Odesa oblast,20,0,0,359.45,9.2,1,1
2025-08-13 13:37:00,Iskander-M/KN-23,Primorsko-Akhtarsk,Chernihiv oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Odesa oblast,13,0,0,309.51,9.0,0,1
2025-05-23 22:07:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Kyiv (Oraș),Poltava oblast,Ukraine,22,1,1,345.29,9.7,1,1
2025-03-20 12:19:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Odesa oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Ukraine,12,1,0,384.76,7.5,0,0
2026-02-16 06:06:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Zaporizhzhia oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,6,0,0,328.88,1.0,1,1
2025-04-19 04:57:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Sumy oblast,Kharkiv oblast and Poltava oblast,Ukraine,4,1,1,57.92,5.7,1,0
2025-06-24 23:09:00,Iskander-M/KN-23,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Ternopil oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,23,0,1,36.31,4.3,0,1
2025-04-06 06:25:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Zhytomyr oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Ukraine,6,1,0,590.01,4.7,1,1
2025-11-19 09:31:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast,Sumy oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,9,0,0,144.76,5.4,1,1
2025-11-19 04:03:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Bryansk oblast and Millerovo",Zhytomyr oblast,Dnipropetrovsk oblast,Ukraine,4,0,1,269.29,6.0,0,0
2025-07-03 08:09:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Chernivtsi oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Odesa oblast,8,0,0,253.2,2.1,0,0
2025-02-10 10:32:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Zhytomyr oblast,Kremenchuk,Odesa oblast,10,0,0,408.56,9.5,0,1
2025-03-14 23:30:00,Shahed-136/131,Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Donetsk oblast,Dnipropetrovsk oblast,Kyiv,Ukraine,23,0,1,257.96,5.4,1,1
2025-03-28 19:23:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo",Zaporizhzhia oblast,Dnipropetrovsk oblast,Odesa oblast,19,1,0,5.0,3.0,0,0
2025-02-19 05:27:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Kirovohrad oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Odesa oblast,5,0,1,367.3,4.5,1,1
2025-01-28 08:48:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo,Volyn oblast,Dnipropetrovsk oblast,Odesa oblast,8,1,0,27.43,2.3,1,1
2025-08-03 03:17:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Khmelnytskyi oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,3,1,1,300.92,3.5,0,0
2025-06-03 06:55:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea and Donetsk oblast",Rivne oblast,Kyiv,Odesa oblast,6,1,0,5.0,6.5,1,0
2025-02-07 00:08:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Kyiv (Oraș),Kremenchuk,Ukraine,0,1,1,5.0,7.0,0,1
2025-03-16 04:46:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Chernihiv oblast,Starokostiantyniv,Ukraine,4,0,1,24.75,6.6,0,0
2025-03-25 21:26:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Hvardiiske, Crimea",Zhytomyr oblast,Starokostiantyniv,Odesa oblast,21,1,1,421.96,8.2,1,0
2025-09-03 10:38:00,Shahed-136/131,Kursk oblast and Bryansk oblast and Oryol oblast,Zakarpattia oblast,Donetsk oblast,Odesa oblast,10,1,0,204.26,4.5,0,0
2025-07-29 20:05:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Poltava oblast,Poltava oblast,Ukraine,20,1,0,5.0,7.6,1,0
2025-04-24 05:20:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Hvardiiske, Crimea",Lviv oblast,Lviv oblast,Ukraine,5,0,1,105.57,7.5,1,0
2025-11-08 04:42:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo",Ternopil oblast,front line,Odesa oblast,4,0,1,624.01,6.1,1,1
2025-06-14 09:40:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Volyn oblast,Dnipropetrovsk oblast,Ukraine,9,1,0,210.46,5.0,0,1
2025-08-27 21:03:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ivano-Frankivsk oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,21,0,1,343.17,2.6,0,1
2025-05-02 01:29:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Kyiv (Oblast),Kyiv oblast,Odesa oblast,1,1,1,242.53,8.3,0,0
2025-09-28 01:09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Odesa oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,1,1,1,197.55,4.8,1,1
2025-03-17 06:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Vinnytsia oblast,front line,Ukraine,6,1,0,121.27,4.9,1,0
2026-02-17 05:14:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Khmelnytskyi oblast,front line,Ukraine,5,0,1,544.47,6.9,1,1
2025-06-21 16:09:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Hvardiiske, Crimea",Kherson oblast,Lviv oblast,Odesa oblast,16,0,0,56.24,7.4,0,0
2025-02-26 15:43:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Donetsk oblast",Chernihiv oblast,Dnipropetrovsk oblast,Odesa oblast,15,0,0,5.0,8.3,0,1
2025-03-24 13:33:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo,Kherson oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Odesa oblast,13,0,0,685.78,9.5,0,0
2026-01-14 15:23:00,Iskander-M/KN-23,Kursk oblast and Oryol oblast and Millerovo,Cherkasy oblast,Kyiv oblast,Ukraine,15,0,0,5.0,4.9,0,1
2025-06-21 20:56:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Donetsk oblast,Dnipropetrovsk oblast,Ukraine,20,0,0,142.03,6.1,1,0
2025-03-30 11:37:00,Iskander-M/KN-23,Millerovo,Donetsk oblast,Donetsk oblast,Odesa oblast,11,1,0,324.35,7.6,1,1
2025-02-18 21:44:00,Iskander-M/KN-23,Kursk oblast and Millerovo and Shatalovo,Zaporizhzhia oblast,Kharkiv oblast and Poltava oblast,Ukraine,21,0,1,5.0,4.7,0,0
2025-03-12 20:13:00,Iskander-M/KN-23,Kursk oblast and Millerovo and Shatalovo,Dnipropetrovsk oblast,Starokostiantyniv,Odesa oblast,20,0,0,288.99,7.8,1,1
2025-04-02 15:58:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Donetsk oblast",Odesa oblast,Lutsk oblast,Odesa oblast,15,0,0,5.0,4.6,0,1
2025-10-29 06:58:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Odesa oblast,Donetsk oblast,Odesa oblast,6,0,0,336.03,9.5,1,0
2025-03-09 21:04:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo",Cherkasy oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Odesa oblast,21,1,1,295.21,5.0,1,0
2025-08-07 16:06:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Bryansk oblast and Millerovo",Mykolaiv oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Odesa oblast,16,0,0,627.87,6.3,1,0
2025-10-10 16:13:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Chernihiv oblast,front line,Odesa oblast,16,0,0,143.97,6.6,1,1
2025-03-18 12:05:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo,Vinnytsia oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,12,1,0,461.97,9.5,1,0
2026-01-02 10:48:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ternopil oblast,Kyiv,Odesa oblast,10,1,0,255.91,4.2,0,1
2025-08-16 05:10:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Millerovo,Kirovohrad oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,5,1,1,385.91,5.7,1,0
2025-05-22 01:30:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Kherson oblast,Donetsk oblast,Ukraine,1,0,1,277.56,4.6,0,0
2025-02-01 12:18:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast,Kherson oblast,Lviv oblast,Odesa oblast,12,0,0,253.49,6.6,0,1
2025-10-09 14:47:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Poltava oblast,Dnipropetrovsk oblast,Ukraine,14,1,0,252.1,4.5,0,0
2026-01-20 04:22:00,Iskander-M/KN-23,Kursk oblast and Bryansk oblast and Oryol oblast,Khmelnytskyi oblast,Lviv oblast,Ukraine,4,1,1,301.01,5.5,1,1
2025-02-11 01:01:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Bryansk oblast and Shatalovo,Odesa oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,1,0,1,196.42,6.4,0,1
2025-10-04 16:21:00,Shahed-136/131,Kursk oblast and Millerovo,Lviv oblast,Dnipropetrovsk oblast,Odesa oblast,16,1,0,549.6,3.8,0,0
2025-02-20 00:59:00,Iskander-M/KN-23,Bryansk oblast and Oryol oblast and Shatalovo,Chernihiv oblast,Lviv oblast,Ukraine,0,1,1,479.88,6.7,1,1
2025-04-26 10:52:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Millerovo and Shatalovo",Zakarpattia oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Ukraine,10,1,0,5.0,6.9,0,0
2025-12-06 07:48:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Chernivtsi oblast,front line,Ukraine,7,1,0,491.54,7.9,0,1
2025-02-22 06:08:00,Iskander-M/KN-23,Kursk oblast and Oryol oblast and Millerovo,Kherson oblast,Kharkiv oblast and Poltava oblast,Odesa oblast,6,0,0,324.72,8.6,1,0
2025-06-10 04:13:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo",Kyiv (Oraș),Kyiv oblast,Odesa oblast,4,0,1,175.45,4.2,0,0
2025-11-21 11:56:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Donetsk oblast,Dnipropetrovsk oblast,Ukraine,11,0,0,221.88,10.0,1,1
2025-02-27 22:28:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Vinnytsia oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,22,1,1,552.96,7.6,0,1
2025-08-08 10:53:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Kirovohrad oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,10,1,0,343.62,7.5,1,1
2025-02-28 21:35:00,Shahed-136/131,Bryansk oblast and Oryol oblast and Shatalovo,Rivne oblast,Donetsk oblast,Ukraine,21,1,1,488.85,3.4,0,1
2025-02-01 00:21:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo",Kyiv (Oraș),Dnipropetrovsk oblast and Zaporizhzhia oblast,Ukraine,0,0,1,165.11,4.4,1,0
2025-02-28 21:42:00,Shahed-136/131,Crimea and Bryansk oblast and Taganrog and Yeysk,Khmelnytskyi oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,21,1,1,415.35,7.9,1,0
2025-03-25 07:05:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Lviv oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,7,1,0,5.0,2.5,0,1
2025-05-30 23:27:00,Shahed-136/131,"Kursk oblast and Oryol oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Cherkasy oblast,Lutsk oblast,Odesa oblast,23,1,1,105.25,7.5,1,0
2025-12-05 15:51:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Kacha, Crimea",Rivne oblast,Lutsk oblast,Ukraine,15,1,0,141.63,7.1,0,1
2025-04-15 09:51:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Kyiv (Oblast),Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,9,1,0,237.67,6.1,0,0
2025-04-30 00:39:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Millerovo",Kirovohrad oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,0,0,1,80.88,1.6,0,1
2025-05-02 16:36:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Zhytomyr oblast,Dnipropetrovsk oblast,Ukraine,16,0,0,23.04,9.5,1,1
2025-12-31 23:59:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Bryansk oblast and Millerovo",Cherkasy oblast,Starokostiantyniv,Odesa oblast,23,1,1,5.0,5.0,1,0
2025-01-31 00:17:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Ivano-Frankivsk oblast,Lviv oblast,Ukraine,0,1,1,5.0,7.0,1,1
2025-12-22 00:56:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Donetsk oblast",Kharkiv oblast,Donetsk oblast,Ukraine,0,1,1,528.74,2.5,1,1
2025-02-18 16:33:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo",Donetsk oblast,Poltava oblast,Ukraine,16,1,0,5.0,1.5,0,1
2025-04-10 11:25:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Kyiv (Oraș),Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,11,0,0,196.89,6.9,1,1
2025-08-11 18:41:00,Iskander-M/KN-23,Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Donetsk oblast,Rivne oblast,Kharkiv oblast and Poltava oblast,Odesa oblast,18,0,0,228.34,5.9,0,0
2025-03-08 02:59:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo,Kyiv (Oblast),Poltava oblast,Ukraine,2,1,1,177.13,9.7,0,1
2025-08-22 06:02:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Zhytomyr oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,6,0,0,5.0,5.0,0,0
2025-04-29 01:04:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Ivano-Frankivsk oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,1,0,1,310.57,1.9,1,1
2025-08-09 09:22:00,Shahed-136/131,Bryansk oblast and Oryol oblast and Shatalovo,Lviv oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,9,0,0,404.49,4.3,1,1
2026-01-14 00:26:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Kacha, Crimea",Dnipropetrovsk oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,0,0,1,341.44,1.8,0,1
